reuse_time,counts
211712,137
212224,124
212736,136
213248,147
213760,151
214272,132
214784,138
215296,140
215808,132
216320,138
216832,127
217344,134
217856,150
218368,148
218880,126
219392,158
219904,135
220416,152
220928,152
221440,125
221952,143
222464,137
222976,135
223488,154
224000,125
224512,126
225024,133
225536,123
226048,116
226560,126
227072,117
227584,134
228096,118
228608,124
229120,119
229632,123
230144,113
230656,125
231168,124
231680,95
232192,124
232704,125
233216,118
233728,120
234240,112
234752,124
235264,112
235776,121
236288,109
236800,141
237312,99
237824,126
238336,134
238848,125
239360,98
239872,115
240384,102
240896,109
241408,107
241920,111
242432,122
242944,121
243456,112
243968,94
244480,105
244992,97
245504,107
246016,104
246528,98
247040,89
247552,100
248064,111
248576,115
249088,110
249600,106
250112,104
250624,90
251136,90
251648,88
252160,112
252672,103
253184,96
253696,99
254208,96
254720,116
255232,104
255744,109
256256,98
256768,129
257280,104
257792,92
258304,88
258816,102
259328,87
259840,94
260352,98
260864,101
261376,100
261888,113
262912,191
263936,186
264960,193
265984,171
267008,176
268032,197
269056,227
270080,198
271104,180
272128,170
273152,182
274176,174
275200,178
276224,198
277248,167
278272,166
279296,176
280320,141
281344,166
282368,161
283392,155
284416,163
285440,178
286464,180
287488,138
288512,133
289536,166
290560,171
291584,160
292608,158
293632,168
294656,154
295680,144
296704,158
297728,171
298752,147
299776,148
300800,152
301824,150
302848,149
303872,137
